time,time,lat,lng,height,dist,dt
2015-08-20 07:02:02.766000+03:00,2015-08-20 04:02:02.766,35.013164,32.508506,87.19999694824219,0.0024470794554179824,0.00026388888888888886
2015-08-20 07:02:06.811000+03:00,2015-08-20 04:02:06.811,35.01325,32.508474,87.0999984741211,0.009999784476910066,0.001123611111111111
2015-08-20 07:02:07.740000+03:00,2015-08-20 04:02:07.740,35.013272,32.508466999999996,87.19999694824219,0.002528640845079441,0.00025805555555555553
2015-08-20 07:02:11.804000+03:00,2015-08-20 04:02:11.804,35.013360999999996,32.508432,87.4000015258789,0.010400304469187308,0.001128888888888889
2015-08-20 07:02:12.733000+03:00,2015-08-20 04:02:12.733,35.013383000000005,32.508421000000006,88.0,0.0026420103313831034,0.00025805555555555553
2015-08-20 07:02:16.800000+03:00,2015-08-20 04:02:16.800,35.013474,32.508376,88.0999984741211,0.010920160718462637,0.0011297222222222223
2015-08-20 07:02:17.734000+03:00,2015-08-20 04:02:17.734,35.013495,32.508364,87.30000305175781,0.0025798366733796965,0.00025944444444444447
2015-08-20 07:02:22.799000+03:00,2015-08-20 04:02:22.799,35.013573,32.508313,85.19999694824219,0.009841610474395,0.0014069444444444444
2015-08-20 07:02:23.743000+03:00,2015-08-20 04:02:23.743,35.013586,32.5083,85.0,0.0018705955377473472,0.00026222222222222223
2015-08-20 07:02:28.794000+03:00,2015-08-20 04:02:28.794,35.013635,32.508228,80.80000305175781,0.008528902310396576,0.0014030555555555556
2015-08-20 07:02:29.755000+03:00,2015-08-20 04:02:29.755,35.013642,32.508212,80.19999694824219,0.001650317491387896,0.00026694444444444443
2015-08-20 07:02:33.807000+03:00,2015-08-20 04:02:33.807,35.013675,32.508138,79.9000015258789,0.007675741852883419,0.0011255555555555556
2015-08-20 07:02:34.804000+03:00,2015-08-20 04:02:34.804,35.013684999999995,32.508119,80.0999984741211,0.0020566029412445704,0.00027694444444444446
2015-08-20 07:02:38.812000+03:00,2015-08-20 04:02:38.812,35.013769,32.508092,80.69999694824219,0.009661736422279743,0.0011133333333333334
2015-08-20 07:02:39.879000+03:00,2015-08-20 04:02:39.879,35.0138,32.508098,81.0,0.0034918242522791036,0.0002963888888888889
2015-08-20 07:02:42.909000+03:00,2015-08-20 04:02:42.909,35.013877,32.508128,79.69999694824219,0.008990140954662794,0.0008416666666666667
2015-08-20 07:02:43.754000+03:00,2015-08-20 04:02:43.754,35.013901000000004,32.508136,80.80000305175781,0.0027686846573538627,0.0002347222222222222
2015-08-20 07:02:48.018000+03:00,2015-08-20 04:02:48.018,35.014002000000005,32.508157000000004,80.5999984741211,0.011395812034608451,0.0011844444444444443
2015-08-20 07:02:48.746000+03:00,2015-08-20 04:02:48.746,35.014028,32.508158,80.5999984741211,0.0028944888984787365,0.00020222222222222223
2015-08-20 07:02:56.857000+03:00,2015-08-20 04:02:56.857,35.014134000000006,32.508152,80.69999694824219,0.011803210748521347,0.0022530555555555555
2015-08-20 07:02:57.964000+03:00,2015-08-20 04:02:57.964,35.014165999999996,32.508154,80.4000015258789,0.003563406424207104,0.0003075
2015-08-20 07:03:00.838000+03:00,2015-08-20 04:03:00.838,35.014262,32.508153,80.0999984741211,0.010678402208622312,0.0007983333333333333
2015-08-20 07:03:01.834000+03:00,2015-08-20 04:03:01.834,35.014292,32.508154,79.80000305175781,0.003338668246046843,0.00027666666666666665
